table	categories	attribute(s)	effect_size	missing
vectors1870	good vs. bad	dealer	-0.8720421539989683	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	dealer	-0.6322348880796502	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	dealer	-0.7084035095133943	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	dealer	-0.8931886533513602	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	dealer	-0.5518112383205696	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	dealer	-0.5710700644290541	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	dealer	-0.4425638268149456	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	dealer	-0.4754756793952462	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	dealer	-0.7267597283161202	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	dealer	-0.5792778230027923	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	dealer	-0.6556773235777659	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	dealer	-0.8452184887907144	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	dealer	-0.7803448214651918	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
